customer_id,crm_account_no,sap_customer_code,customer_name,outlet_type,channel,region,state,city,territory,route_code,sales_rep_id,assigned_sales_rep,distributor_id,phone,email,address,gps_lat,gps_lng,account_status,customer_grade,credit_limit,payment_terms,date_created,last_visit_date,last_order_date,cooler_asset_tag,tin_no
CUST00330,CRM-10330,BP500330,Choice Global Supermarket,Provision Store,General Trade,South East Region,Abia,Ariaria,Ariaria Route 2,ABI-03-02,SR0060,Ebere Bello,DIST076,09061015245,,"207 Trade Road, Ariaria",6.211086,13.743335,Active,B,150000,Cash,2023-08-17,2026-06-14,2026-03-31,COOL-3892,42625365-6171
CUST00331,CRM-10331,BP500331,Fresh Global Foods,Open Market Retailer,General Trade,Lagos Region,Lagos,Ikeja,Ikeja Route 1,LAG-01-01,SR0001,David Ojo,DIST041,08067608368,fresh.global.foods@yahoo.com,"197 Palm Road, Ikeja",5.643751,6.286782,Active,D,250000,Cash,2024-04-19,2026-03-20,2026-05-24,,13116354-5472
CUST00332,CRM-10332,BP500332,Golden Prime Trading,Hypermarket,Modern Trade,North Central Region,FCT,Gwarinpa,Gwarinpa Route 2,FCT-05-02,SR0034,Peter Afolabi,DIST059,08187833570,,"197 Station Road, Gwarinpa",7.099346,11.641674,Active,B,100000,14 Days,2025-04-17,2026-06-15,2026-04-06,,
CUST00333,CRM-10333,BP500333,Choice Plus Bar,Open Market Retailer,General Trade,South West Region,Oyo,Challenge,Challenge Route 2,UNKNOWN,SR0042,Uche Ojo,DIST032,08137642017,,"72 Trade Road, Challenge",9.989183,3.284721,Inactive,A,2000000,Cash,2023-04-05,2025-07-19,2026-03-14,,
CUST00334,CRM-10334,BP500334,Swift Prime Supermarket,Mini-Mart,General Trade,South West Region,Oyo,Ibadan,Ibadan Route 1,OYO-01-01,SR0037,Kingsley Onyeka,DIST041,09038855543,swift.prime.supermarket@outlook.com,"219 Creek Road, Ibadan",11.616028,5.140034,Active,D,50000,Cash,2024-08-19,2026-02-05,2026-04-27,,
CUST00335,CRM-10335,BP500335,Sunrise Express Kitchen,Kiosk,General Trade,South West Region,Oyo,Dugbe,Dugbe Route 1,OYO-04-01,SR0043,Halima Ajayi,DIST069,08031648780,sunrise.express.kitchen@outlook.com,"126 Station Road, Dugbe",9.931559,6.044994,Active,C,500000,7 Days,2025-06-14,2026-05-10,2026-05-30,,
CUST00336,CRM-10336,BP500336,Blessed Plus Outlet,Provision Store,General Trade,North West Region,Kano,Fagge,Fagge Route 1,KAN-04-01,SR0069,Khalid Nwosu,DIST059,07069774248,blessed.plus.outlet@yahoo.com,"136 Express Road, Fagge",11.535925,9.430702,Active,B,500000,7 Days,2023-05-30,2026-06-15,2026-05-29,,31857562-8987
CUST00337,CRM-10337,BP500337,Everyday Global Wholesale,Mini-Mart,General Trade,North West Region,Kaduna,Barnawa,Barnawa Route 2,KAD-02-02,SR0074,Deborah Oyedepo,DIST055,08060687593,everyday.global.wholesale@outlook.com,"70 School Road, Barnawa",11.775142,8.085821,Dormant,C,100000,Cash,2024-03-03,2026-03-19,2026-05-09,,
CUST00338,CRM-10338,BP500338,New Life One Mart,Mini-Mart,General Trade,South East Region,Enugu,New Haven,New Haven Route 1,ENU-02-01,SR0049,Chinedu Onyeka,DIST041,,new.life.one.mart@gmail.com,"107 School Road, New Haven",5.120655,7.162774,Active,C,500000,Cash,2024-03-05,2026-05-06,2026-05-23,,
CUST00339,CRM-10339,BP500339,New Life Prime Provision,Open Market Retailer,General Trade,Lagos Region,Lagos,Surulere,Surulere Route 1,LAG-02-01,SR0003,Aisha Balogun,DIST006,08189848390,,"37 School Road, Surulere",5.054717,3.044515,Active,C,500000,Cash,2023-02-02,2026-06-15,2026-04-16,,52726841-5186
CUST00340,CRM-10340,BP500340,Market Foods,Major Distributor,Distributor,South East Region,Enugu,Enugu,Enugu Route 1,ENU-01-01,SR0047,Tope Hassan,DIST013,09062438600,market.foods@gmail.com,"196 Trade Road, Enugu",6.145045,7.739104,Dormant,B,12000000,Cash,2023-03-12,2026-04-15,2026-05-01,COOL-7879,
CUST00341,CRM-10341,BP500341,Topline One Bar,Fuel Station Chain,Key Account,South South Region,Rivers,Rumuokuta,Rumuokuta Route 1,RIV-02-01,SR0015,Esther Nnamdi,DIST017,08108804823,topline.one.bar@outlook.com,"57 Palm Road, Rumuokuta",4.959615,7.522988,Inactive,B,150000,Cash,2023-07-17,2025-09-10,2026-05-20,COOL-7616,62273745-5928
CUST00342,CRM-10342,BP500342,Blessed Express Mart,Mini-Mart,General Trade,South West Region,Oyo,Challenge,Challenge Route 2,OYO-03-02,SR0042,Uche Ojo,DIST074,09036790682,,"104 Hospital Road, Challenge",12.062764,5.175329,Active,B,150000,Cash,2025-09-11,2026-03-30,2026-04-13,,
CUST00343,CRM-10343,BP500343,City Prime Lounge,Event Vendor,Key Account,North West Region,Abuja,Sabon Gari,Sabon Gari Route 2,KAN-02-02,SR0066,Ebere Usman,DIST015,09067408727,,"31 Palm Road, Sabon Gari",10.634746,7.421985,Active,B,2000000,Cash,2023-09-16,2026-02-28,2026-05-26,,
CUST00344,CRM-10344,BP500344,Royal Hotel,Mini-Mart,General Trade,North West Region,Kano,Sabon Gari,Sabon Gari Route 1,KAN-02-01,SR0065,Sadiq Akinola,DIST013,08137361858,royal.hotel@outlook.com,"175 Airport Road, Sabon Gari",10.238027,12.770268,Active,B,100000,30 Days,2025-12-23,2026-04-06,2026-05-30,,
CUST00345,CRM-10345,BP500345,Sunrise One Mart,Mini-Mart,General Trade,South South Region,Edo,Benin City,Benin City Route 1,EDO-01-01,SR0079,Tope Onyeka,DIST008,08163544372,sunrise.one.mart@gmail.com,"194 Express Road, Benin City",4.980607,5.308474,Active,B,50000,45 Days,2024-09-30,2026-06-06,2026-04-16,,
CUST00346,CRM-10346,BP500346,New Life Global Fast Food,Caterer,HORECA,South East Region,Enugu,Abakpa,Abakpa Route 1,ENU-03-01,SR0051,David Nnamdi,DIST016,08138092817,new.life.global.fast.food@yahoo.com,"134 Station Road, Abakpa",5.748482,12.133104,Active,C,0,Cash,2023-10-19,2026-03-25,2026-03-29,,
CUST00347,CRM-10347,BP500347,Royal Express Supermarket,Caterer,HORECA,North West Region,Kano,Fagge,Fagge Rte 2,KAN-04-02,SR0070,Ebere Hassan,DIST012,08188908264,royal.express.supermarket@yahoo.com,"188 Trade Road, Fagge",11.894646,12.815121,Active,B,50000,30 Days,2025-09-24,2026-02-27,2026-04-14,,
CUST00348,CRM-10348,BP500348,Urban Express Lounge,Provision Store,General Trade,South East Region,Abia,Aba,Aba Route 2,ABI-01-02,SR0056,Bola Bello,DIST035,08169636230,test@test,"27 Hospital Road, Aba",5.821342,12.613108,Active,C,1000000,Cash,2025-10-10,2026-06-01,2026-05-31,,
CUST00349,CRM-10349,BP500349,Blessed Provision,Provision Store,General Trade,North West Region,Kaduna,Sabon Tasha,Sabon Tasha Route 2,KAD-04-02,SR0078,Esther Nwosu,DIST004,08133694373,,"56 Trade Road, Sabon Tasha",7.921762,11.102805,Active,B,1000000,Cash,2025-12-06,2026-04-13,2026-05-28,,48363927-3667
CUST00350,CRM-10350,BP500350,Swift Prime Mini-Mart,Kiosk,General Trade,South South Region,Rivers,Bonny,Bonny Route 1,RIV-05-01,SR0021,Funmi Usman,DIST024,,swift.prime.mini-mart@outlook.com,"194 Express Road, Bonny",5.104298,7.108685,Active,C,2000000,Cash,2023-07-05,2026-03-22,2026-05-28,,
CUST00351,CRM-10351,BP500351,Alpha Global Provision,Event Vendor,Key Account,South South Region,Rivers,Bonny,Bonny Route 1,RIV-05-01,SR0021,Funmi Usman,DIST044,07033562516,alpha.global.provision@gmail.com,"137 Creek Road, Bonny",5.493513,7.42204,Active,B,100000,30 Days,2023-07-05,2026-03-09,2026-05-31,,
CUST00352,CRM-10352,BP500352,Choice One Hotel 7,Restaurant,HORECA,South West Region,Oyo,Ibadan,Ibadan Route 2,OYO-01-02,SR0038,John Oyedepo,DIST032,08135624892,choice.one.hotel.7@yahoo.com,"6 Trade Road, Ibadan",9.464694,5.106959,Active,C,250000,45 Days,2024-03-18,2026-01-04,2026-05-19,COOL-4048,
CUST00353,CRM-10353,BP500353,Swift Express Lounge,Open Market Retailer,General Trade,North West Region,Kaduna,Kawo,Kawo Route 1,KAD-03-01,SR0075,Sadiq Obi,DIST013,08188239933,notavailable,"201 Palm Road, Kawo",10.612605,10.408127,Active,B,100000,30 Days,2024-05-20,2026-05-29,2026-05-01,COOL-6707,
CUST00354,CRM-10354,BP500354,Delight Plus Lounge,Institution,Key Account,South South Region,Edo,GRA Benin,GRA Benin Route 1,EDO-03-01,SR0083,Tunde Etim,DIST009,08034450904,delight.plus.lounge@gmail.com,"185 Station Road, GRA Benin",5.839507,7.547285,Dormant,C,500000,14 Days,2025-09-03,2026-01-17,2026-05-29,,
CUST00355,CRM-10355,BP500355,Best Prime Outlet,Institution,Key Account,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 2,RIV-03-02,SR0018,Joy Oyedepo,DIST010,09136327547,best.prime.outlet@outlook.com,"158 Depot Road, Trans-Amadi",5.759544,6.505826,Active,C,50000,Cash,2023-04-19,2026-05-31,2026-05-30,,
CUST00356,CRM-10356,BP500356,Value Express Enterprises,Major Distributor,Distributor,South South Region,River,Oyigbo,Oyigbo Route 1,RIV-06-01,SR0023,Ade Ajayi,DIST006,08063047683,,"182 Express Road, Oyigbo",6.458129,5.398473,Active,B,5000000,Cash,2024-12-04,2026-01-25,2026-04-16,COOL-2336,75069031-9503
CUST00357,CRM-10357,BP500357,Blessed Beverage,Wholesale Depot,Distributor,Lagos Region,Lagos,Surulere,Surulere Route 2,LAG-02-02,SR0004,Chioma Lawal,DIST001,08101612389,blessed.beverage@outlook.com,"160 Market Road, Surulere",6.570586,7.263521,Active,C,8000000,Cash,2025-06-21,2026-05-10,2026-05-07,,
CUST00358,CRM-10358,BP500358,Blessed Global Plaza,Mini-Mart,General Trade,South South Region,Rivers,Port Harcourt,Port Harcourt Route 2,RIV-01-02,SR0014,Uche Oyedepo,DIST032,08064699995,,"94 Airport Road, Port Harcourt",5.178903,6.92441,Active,B,500000,Cash,2023-08-27,2026-01-17,2026-05-18,,
CUST00359,CRM-10359,BP500359,Green Fast Food,Wholesale Depot,Distributor,South East Region,Abia,Osisioma,Osisioma Route 2,ABI-04-02,SR0062,Deborah Etim,DIST013,09130695757,green.fast.food@yahoo.com,"112 Express Road, Osisioma",4.864778,6.673989,Active,B,8000000,7 Days,2023-10-05,2026-02-20,2026-05-06,,97765093-5956
CUST00360,CRM-10360,BP500360,Victory Global Mini-Mart,Supermarket,Modern Trade,Lagos Region,Lagos,Lekki,Lekki Route 1,LAG-04-01,SR0007,Blessing Ogunleye,DIST024,08189088751,victory.global.mini-mart@outlook.com,"57 Creek Road, Lekki",4.845927,3.97732,Active,B,2000000,7 Days,2023-04-02,2026-01-26,2026-05-14,COOL-7250,69028899-8380
CUST00361,CRM-10361,BP500361,Best One Lounge,Shopping Mall,Modern Trade,South South Region,Rivers,Eleme,Eleme Route 1,RIV-04-01,SR0019,Ebere Ojo,DIST063,07065862872,best.one.lounge@gmail.com,"65 Trade Road, Eleme",4.720859,6.324111,Active,A,150000,14 Days,2025-04-27,2026-03-13,2026-01-24,COOL-4653,11705179-7622
CUST00362,CRM-10362,BP500362,New Life Restaurant,Provision Store,General Trade,North West Region,Kaduna,Barnawa,Barnawa Route 1,KAD-02-01,SR0073,Ibrahim Umar,DIST057,09138250410,,"190 Airport Road, Barnawa",9.254321,12.114624,Active,C,500000,Cash,2023-05-19,2026-04-22,2026-05-18,,
CUST00363,CRM-10363,BP500363,Royal Prime Retail,Provision Store,General Trade,South East Region,Anambra,Ekwulobia,Ekwulobia Route 1,ANA-04-01,SR0093,Ngozi Hassan,DIST009,08103263120,royal.prime.retail@yahoo.com,"216 School Road, Ekwulobia",5.90332,8.600988,Active,B,2000000,Cash,2024-11-18,2026-01-07,2026-05-31,,05077309-6000
CUST00364,CRM-10364,BP500364,Urban Express Hotel,Restaurant,HORECA,South East Region,Enugu,New Haven,New Haven Route 2,ENU-02-02,SR0050,Musa Nwosu,DIST045,08035069962,,"163 Hospital Road, New Haven",5.658258,13.05961,Active,C,250000,30 Days,2024-05-01,2026-06-06,2026-04-09,COOL-5699,
CUST00365,CRM-10365,BP500365,Sunrise Prime Foods,Fuel Station Chain,Key Account,South South Region,Rivers,Oyigbo,Oyigbo Route 1,RIV-06-01,SR0023,Ade Ajayi,DIST054,08034204889,sunrise.prime.foods@yahoo.com,"118 Hospital Road, Oyigbo",5.587786,4.864526,Active,C,1000000,Cash,2024-12-23,2026-04-14,2026-05-18,,
CUST00366,CRM-10366,BP500366,Blessed Express Restaurant,Mini-Mart,General Trade,North Central Region,FCT,Garki,Garki Route 1,FCT-02-01,SR0027,Khalid Suleiman,DIST039,07067348733,,"214 Trade Road, Garki",9.101801,7.955691,Active,B,2000000,30 Days,2023-08-11,2026-06-16,2026-05-19,,
CUST00367,CRM-10367,BP500367,Alpha One Restaurant,Open Market Retailer,General Trade,South East Region,Abia,Aba,Aba Rte 2,ABI-01-02,SR0056,Bola Bello,DIST063,,alpha.one.restaurant@yahoo.com,"81 Trade Road, Aba",6.56604,10.969972,Active,C,100000,30 Days,2024-10-10,2026-03-04,2026-05-25,,
CUST00368,CRM-10368,BP500368,Choice Prime Supermarket,Provision Store,General Trade,Lagos Region,Lagos,Yaba,Yaba Route 1,LAG-06-01,SR0011,Yakubu Akpan,DIST072,08182128395,,"41 Airport Road, Yaba",5.026513,3.568514,Active,D,50000,Cash,2023-12-25,2026-03-19,2026-05-01,,
CUST00369,CRM-10369,BP500369,Mega One Trading,Institution,Key Account,South East Region,Anambra,Awka,Awka Route 2,ANA-02-02,SR0090,Damilola Onyeka,DIST073,08067133106,mega.one.trading@outlook.com,"89 Creek Road, Awka",6.675631,12.971382,Dormant,A,2000000,Cash,2024-01-08,2026-01-06,2026-04-10,,
CUST00370,CRM-10370,BP500370,Value Prime Retail,Mini-Mart,General Trade,South South Region,Rivers,Eleme,Eleme Route 2,RIV-04-02,SR0020,Deborah Ogunleye,DIST041,08063946593,value.prime.retail@outlook.com,"43 Market Road, Eleme",5.99881,6.362471,Active,B,2000000,45 Days,2024-07-27,2026-01-07,2026-05-15,,96630890-5314
CUST00371,CRM-10371,BP500371,Green Prime Mini-Mart,Kiosk,General Trade,South East Region,Enugu,New Haven,New Haven Route 2,RIV-99-99,SR0050,Musa Nwosu,DIST041,,green.prime.mini-mart@yahoo.com,"131 Depot Road, New Haven",4.746015,7.438239,Active,C,50000,Cash,2024-06-30,2026-04-26,2026-05-28,COOL-2064,87800886-1684
CUST00372,CRM-10372,BP500372,Ace Provision,Restaurant,HORECA,South West Region,Oyo,Dugbe,Dugbe Route 1,OYO-04-01,SR0043,Halima Ajayi,DIST061,08101700907,ace.provision@yahoo.com,"210 School Road, Dugbe",10.612012,5.377442,Active,C,150000,Cash,2023-06-12,2026-03-24,2026-02-21,,
CUST00373,CRM-10373,BP500373,Prime Global Foods,Provision Store,General Trade,Lagos Region,Lagos,Lekki,Lekki Route 2,LAG-04-02,SR0008,Chidi Umar,DIST077,08161596701,prime.global.foods@outlook.com,"106 Palm Road, Lekki",5.98119,4.047639,Active,B,250000,Cash,2024-04-11,2026-04-12,2026-05-29,COOL-1114,
CUST00374,CRM-10374,BP500374,Prime Mart 65,Mini-Mart,General Trade,South East Region,Anambra,Onitsha,Onitsha Route 2,ANA-01-02,SR0088,Musa Chukwu,DIST041,08189074684,prime.mart.65@gmail.com,"116 Creek Road, Onitsha",6.184385,10.007276,Active,C,250000,14 Days,2025-01-10,2026-05-26,2026-05-23,,
CUST00375,CRM-10375,BP500375,Beta One Beverage,Mini-Mart,General Trade,North Central Region,FCT,Wuse,Wuse Route 1,FCT-01-01,SR0025,Femi Ibrahim,DIST041,09068379484,beta.one.beverage@yahoo.com,"98 Airport Road, Wuse",9.037033,6.601836,Active,C,100000,7 Days,2025-02-28,2026-01-07,2026-03-06,COOL-4013,04214188-2164
CUST00376,CRM-10376,BP500376,Fresh Prime Mart 15,Institution,Key Account,South East Region,Abia,Aba,Aba Route 2,ABI-01-02,SR0056,Bola Bello,DIST080,08069761542,,"110 Trade Road, Aba",4.943695,7.444825,Active,B,250000,14 Days,2024-09-22,2026-03-28,2026-05-27,,
CUST00377,CRM-10377,BP500377,Prime One Stores,Hypermarket,Modern Trade,South East Region,Enugu,Enugu,Enugu Route 2,ENU-01-02,SR0048,Sarah Nnamdi,DIST017,08184232839,,"83 Trade Road, Enugu",6.642271,8.171165,Active,C,150000,Cash,2024-11-28,2026-03-26,2026-04-22,,
CUST00378,CRM-10378,BP500378,Corner One Provision,Sub-Distributor,Distributor,South East Region,Abia,Osisioma,Osisioma Route 1,ABI-04-01,SR0061,Chidi Mohammed,DIST016,08106046892,,"64 School Road, Osisioma",5.96614,8.888665,Active,D,1000000,Cash,2024-01-31,2026-02-06,2026-04-23,COOL-5468,
CUST00379,CRM-10379,BP500379,Quality Plus Restaurant 79,Institution,Key Account,North West Region,Kano,Kano,Kano Route 1,KAN-01-01,SR0063,Segun Afolabi,DIST004,,quality.plus.restaurant.7@gmail.com,"167 Express Road, Kano",7.401419,9.894058,Active,D,0,Cash,2024-02-23,2026-03-17,2026-05-23,,
CUST00380,CRM-10380,BP500380,Mega One Lounge,Kiosk,General Trade,North West Region,ENUGU,Sabon Tasha,Sabon Tasha Route 1,KAD-04-01,SR0077,Mary Obi,DIST071,08161625300,mega.one.lounge@outlook.com,"7 Express Road, Sabon Tasha",10.296274,9.387425,Active,B,1000000,30 Days,2025-01-25,2026-03-22,2026-05-27,COOL-5635,70577491-1170
CUST00381,CRM-10381,BP500381,Prime Prime Shop,Event Vendor,Key Account,South East Region,Enugu,Enugu,Enugu Route 1,ENU-01-01,SR0047,Tope Hassan,DIST008,08064556318,prime.prime.shop@yahoo.com,"166 Palm Road, Enugu",4.74845,11.193189,Active,C,150000,Cash,2023-08-25,2026-02-28,2026-02-04,COOL-4811,
CUST00382,CRM-10382,BP500382,New Life Mini-Mart,Hypermarket,Modern Trade,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 2,RIV-03-02,SR0018,Joy Oyedepo,DIST075,,new.life.mini-mart@yahoo.com,"95 Palm Road, Trans-Amadi",6.497158,3.78806,Active,B,50000,Cash,2025-10-03,2026-03-31,2026-03-23,,
CUST00383,CRM-10383,BP500383,Corner Global Mini-Mart 27,Kiosk,General Trade,South West Region,Oyo,Ibadan,Ibadan Route 1,OYO-01-01,SR0037,Kingsley Onyeka,DIST027,07032183644,,"52 Trade Road, Ibadan",10.752083,4.433327,Active,C,50000,Cash,2023-08-19,2026-04-10,2026-02-20,,46288200-8829
CUST00384,CRM-10384,BP500384,New Life Global Kitchen,Caterer,HORECA,South East Region,Enugu,New Haven,New Haven Route 2,ENU-02-02,SR0050,Musa Nwosu,DIST039,09064576901,new.life.global.kitchen@gmail.com,"114 Express Road, New Haven",6.157496,13.516821,Active,A,0,Cash,2023-04-13,2026-03-12,2026-05-24,,
CUST00385,CRM-10385,BP500385,Value Prime Stores,Open Market Retailer,General Trade,South East Region,Enugu,Enugu,Enugu Route 2,ENU-01-02,SR0048,Sarah Nnamdi,DIST012,08038329882,value.prime.stores@gmail.com,"186 School Road, Enugu",5.610489,12.971012,Dormant,C,50000,Cash,2025-09-02,2026-01-04,2026-03-31,COOL-8859,62330441-0869
CUST00386,CRM-10386,BP500386,Everyday Lounge,Caterer,HORECA,North Central Region,FCT,Asokoro,Asokoro Route 2,FCT-06-02,SR0036,Ngozi Eze,DIST047,,,"23 Trade Road, Asokoro",8.873215,12.491214,Active,C,250000,Cash,2025-09-27,2026-01-13,2026-05-22,,
CUST00387,CRM-10387,BP500387,Topline Plus Foods,Kiosk,General Trade,North West Region,Kano,Fagge,Fagge Route 2,KAN-04-02,SR0070,Ebere Hassan,DIST018,09033971686,,"86 Creek Road, Fagge",10.291867,9.790612,Active,C,250000,7 Days,2025-06-03,2026-06-04,2026-05-01,,99136785-9783
CUST00388,CRM-10388,BP500388,Unity Plus Mart,Wholesale Depot,Distributor,South East Region,Enugu,Independence Layout,Independence Layout Route 2,ENU-04-02,SR0054,Daniel Onyeka,DIST019,08065259767,,"90 Express Road, Independence Layout",6.075602,13.712039,Active,B,2500000,7 Days,2025-02-03,2026-04-12,2026-05-13,COOL-4085,
CUST00389,CRM-10389,BP500389,Royal Express Supermarket 41,Caterer,HORECA,North West Region,Kano,Sabon Gari,Sabon Gari Route 1,KAN-02-01,SR0065,Sadiq Akinola,DIST058,08137326910,royal.express.supermarket@outlook.com,"31 Express Road, Sabon Gari",11.818861,11.329571,Active,A,250000,7 Days,2024-01-16,2026-01-18,2026-05-04,,
CUST00390,CRM-10390,BP500390,Value Plus Kitchen,Open Market Retailer,General Trade,South West Region,Oyo,Bodija,Bodija Route 1,OYO-02-01,SR0039,Kemi Afolabi,DIST005,08036943247,value.plus.kitchen@gmail.com,"125 Depot Road, Bodija",9.421846,5.609928,Active,A,1000000,14 Days,2024-12-19,2026-01-07,2026-05-24,,
CUST00391,CRM-10391,BP500391,Grace One Kitchen,Kiosk,General Trade,South East Region,Abia,Ariaria,Ariaria Route 1,ABI-03-01,SR0059,Victoria Lawal,DIST060,08033574606,grace.one.kitchen@gmail.com,"71 Trade Road, Ariaria",5.476356,13.252357,Dormant,C,100000,Cash,2025-06-29,2026-05-09,2026-05-25,,
CUST00392,CRM-10392,BP500392,Victory Foods,Open Market Retailer,General Trade,North West Region,Kano,Kano,Kano Route 1,KAN-01-01,SR0063,Segun Afolabi,DIST024,08166469042,,"58 Creek Road, Kano",11.414384,10.76006,Active,C,250000,14 Days,2023-12-28,2026-01-12,2026-05-13,,
CUST00393,CRM-10393,BP500393,Royal Plus Kitchen 5,Mini-Mart,General Trade,South South Region,Rivers,Rumuokuta,Rumuokuta Route 1,RIV-02-01,SR0015,Esther Nnamdi,DIST009,,,"17 Depot Road, Rumuokuta",5.225551,7.553578,Active,C,1000000,Cash,2024-07-25,2026-05-23,2026-05-17,,
CUST00394,CRM-10394,BP500394,Prime Global Fast Food,Mini-Mart,General Trade,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 2,LAG-00-00,SR0018,Joy Oyedepo,DIST039,07061655496,,"35 Express Road, Trans-Amadi",4.722387,3.287971,Active,C,100000,Cash,2023-03-23,2026-02-21,2026-03-11,,
CUST00395,CRM-10395,BP500395,Choice One Hotel 29,Mini-Mart,General Trade,Lagos Region,Lagos,Ikeja,Ikeja Route 2,LAG-01-02,SR0002,Ebere Nwosu,DIST062,08136421568,choice.one.hotel.29@gmail.com,"132 Depot Road, Ikeja",5.832315,4.185926,Active,C,50000,30 Days,2023-09-18,2026-02-07,2026-05-11,,20487069-3687
CUST00396,CRM-10396,BP500396,Topline Global Foods,Shopping Mall,Modern Trade,South South Region,Rivers,Trans-Amadi,Trans-Amadi Route 1,RIV-03-01,SR0017,Deborah Adeyemi,DIST036,07035405457,topline.global.foods@yahoo.com,"119 Creek Road, Trans-Amadi",5.306994,5.569397,Active,B,1000000,Cash,2023-03-23,2026-03-13,2026-05-30,,
CUST00397,CRM-10397,BP500397,Fresh Retail,Hotel,HORECA,South East Region,Enugu,New Haven,New Haven Route 2,ENU-02-02,SR0050,Musa Nwosu,DIST045,09069560698,fresh.retail@yahoo.com,"79 School Road, New Haven",6.35147,10.279004,Active,C,150000,Cash,2024-10-25,2026-05-25,2026-05-27,,
CUST00398,CRM-10398,BP500398,Market Global Wholesale 89,Major Distributor,Distributor,South South Region,Edo,Benin City,Benin City Route 1,EDO-01-01,SR0079,Tope Onyeka,DIST008,07063537517,market.global.wholesale.8@outlook.com,"101 Hospital Road, Benin City",6.134083,7.475923,Active,C,5000000,Cash,2024-02-26,2026-02-16,2026-05-19,COOL-2180,98901994-9525
CUST00399,CRM-10399,BP500399,Value Plus Enterprises,Open Market Retailer,General Trade,North Central Region,FCT,Wuse,Wuse Route 2,FCT-01-02,SR0026,Chinedu Udo,DIST055,08064311380,value.plus.enterprises@gmail.com,"53 Market Road, Wuse",11.545689,10.635942,Active,A,50000,Cash,2026-01-01,2026-02-02,2026-05-15,,42652581-5328
CUST00400,CRM-10400,BP500400,City Plus Supermarket,Provision Store,General Trade,South East Region,Enugu,New Haven,New Haven Route 2,ENU-02-02,SR0050,Musa Nwosu,DIST031,07039240824,city.plus.supermarket@yahoo.com,"172 Station Road, New Haven",5.570387,12.784535,Dormant,D,0,Cash,2024-03-27,2026-01-28,2026-04-05,COOL-2343,
CUST00401,CRM-10401,BP500401,Urban One Kitchen,Open Market Retailer,General Trade,South East Region,Abia,Umuahia,Umuahia Route 1,ABI-02-01,SR0057,Joy Abdullahi,DIST048,08035284753,,"37 Depot Road, Umuahia",5.901907,11.602181,Active,C,150000,14 Days,2025-03-05,2026-06-05,2026-05-27,COOL-6148,
CUST00402,CRM-10402,BP500402,Grace Plus Mini-Mart,Kiosk,General Trade,North Central Region,FCT,Asokoro,Asokoro Route 2,FCT-06-02,SR0036,Ngozi Eze,DIST055,09069656070,grace.plus.mini-mart@outlook.com,"23 Express Road, Asokoro",8.300121,8.168465,Active,C,2000000,45 Days,2023-02-11,2026-04-22,2026-04-29,,86588937-0906
CUST00403,CRM-10403,BP500403,Delight Prime Trading,Kiosk,General Trade,Lagos Region,Lagos State,Lekki,Lekki Route 1,LAG-04-01,SR0007,Blessing Ogunleye,DIST055,08108292352,delight.prime.trading@gmail.com,"43 School Road, Lekki",4.734364,7.614442,Active,C,2000000,Cash,2023-12-27,2026-05-21,2026-04-08,,75753151-7312
CUST00404,CRM-10404,BP500404,New Life Global Trading,Supermarket,Modern Trade,Lagos Region,Lagos,Surulere,Surulere Route 1,LAG-02-01,SR0003,Aisha Balogun,DIST009,08034826374,,"97 Airport Road, Surulere",4.701147,5.211709,Active,C,0,7 Days,2023-08-14,2026-02-11,2026-04-07,,
CUST00405,CRM-10405,BP500405,Value Prime Plaza,Sub-Distributor,Distributor,South East Region,Enugu,Abakpa,Abakpa Route 2,ENU-03-02,SR0052,Ade Ojo,DIST004,07035842918,value.prime.plaza@yahoo.com,"155 Express Road, Abakpa",5.465145,8.686481,Active,A,5000000,Cash,2024-02-28,2026-06-03,2026-01-19,,77457173-1992
CUST00406,CRM-10406,BP500406,Golden One Restaurant,Hypermarket,Modern Trade,South East Region,Enugu,Abakpa,Abakpa Route 2,ENU-03-02,SR0052,Ade Ojo,DIST046,08104098920,,"211 Palm Road, Abakpa",5.803213,6.795828,Dormant,D,250000,30 Days,2025-06-06,2026-06-03,2026-01-20,COOL-6430,91917202-5047
CUST00407,CRM-10407,BP500407,Victory Beverage,Kiosk,General Trade,South East Region,Abia,Ariaria,Ariaria Route 1,ABI-03-01,SR0059,Victoria Lawal,DIST035,09135874565,victory.beverage@gmail.com,"37 Airport Road, Ariaria",6.224218,7.93324,Pending Verification,C,2000000,Cash,2023-11-11,2025-06-19,2026-05-31,COOL-1721,91548152-9008
CUST00408,CRM-10408,BP500408,Grace Global Outlet,Restaurant,HORECA,North Central Region,FCT,Gwarinpa,Gwarinpa Route 2,FCT-05-02,SR0034,Peter Afolabi,DIST076,07064048698,grace.global.outlet@outlook.com,"134 Station Road, Gwarinpa",11.111564,12.181562,Active,B,100000,14 Days,2024-11-08,2026-05-15,2026-04-15,,93990582-8582
CUST00409,CRM-10409,BP500409,Mega Plus Bar,Supermarket,Modern Trade,North Central Region,FCT,Kubwa,Kubwa Route 2,FCT-04-02,SR0032,Khalid Udo,DIST020,08184352269,mega.plus.bar@gmail.com,"107 Hospital Road, Kubwa",11.989629,8.936637,Active,C,1000000,Cash,2023-04-27,2026-04-14,2026-05-30,,
